HH.VEH.ID,VEHTYPE,URBUR,ARRHOME,DUR.HOME,DEPHOME,HHVEHMILES,ARRWORK,DUR.WORK,DEPWORK
7.000076e+08,1,1,1945,830,415,5.222222e+01,615,1000,1615
7.000076e+08,1,1,2055,9.350000e+02,630,20,701,900,1601
7.000076e+08,1,1,1815,1240,655,21,720,9.100000e+02,1630
7.000076e+08,4,1,1430,1440,510,32,540,8.200000e+02,1400
7.000077e+08,1,1,1735,1330,705,18,755,8.550000e+02,1650
7.000077e+08,4,1,1635,1340,615,11,650,8.550000e+02,1545
7.000077e+08,1,1,2020,1140,800,12,820,1140,2000
7.000078e+08,4,1,1650,1.220000e+03,510,15,540,9.200000e+02,1500
7.000078e+08,1,1,1650,1330,620,21,646,929,1615
7.000078e+08,1,1,1650,1330,620,21,659,916,1615
7.000078e+08,2,1,1945,1135,720,22,741,849,1630
7.000078e+08,4,1,1845,1145,630,14,655,1105,1800
7.000079e+08,1,1,2035,1025,700,14,715,745,1500
7.000081e+08,1,1,1600,1505,705,23,745,730,1515
7.000081e+08,1,1,1615,1245,500,40,545,945,1530
7.000081e+08,1,1,1745,1316,701,52,801,844,1645
7.000082e+08,4,1,1740,1335,715,12,750,9.100000e+02,1700
7.000082e+08,1,1,1935,1055,630,20,655,8.350000e+02,1530
7.000082e+08,1,1,1810,1.240000e+03,650,29,740,9.100000e+02,1650
7.000082e+08,1,1,1940,1.121000e+03,701,16,745,916,1701
7.000082e+08,1,1,1710,1.310000e+03,620,29,715,845,1600
7.000084e+08,4,1,2000,1200,800,24,830,1100,1930
7.000084e+08,1,1,2215,915,730,46,845,930,1815
7.000085e+08,4,1,2345,1315,1300,24,1400,900,2300
7.000085e+08,3,1,1845,1645,1130,22,1200,600,1800
7.000086e+08,1,1,1600,1500,700,18,730,800,1530
7.000086e+08,1,1,1900,2130,1630,40,720,740,1500
7.000088e+08,1,1,1322,1523,445,14,510,750,1300
7.000088e+08,1,1,1630,1500,730,31,830,731,1601
7.000088e+08,1,1,1850,1340,830,10,915,846,1801
7.000089e+08,1,1,1930,9.200000e+02,450,20,510,9.200000e+02,1430
7.000089e+08,1,1,1930,1000,530,28,615,1146,1801
7.000090e+08,1,1,1510,1350,500,12,520,9.100000e+02,1430
7.000091e+08,1,1,2010,1050,700,10,725,8.350000e+02,1600
7.000091e+08,1,1,1900,1200,700,47,810,9.000000e+02,1710
7.000091e+08,1,1,1720,1240,600,16,620,1040,1700
7.000092e+08,1,1,1601,1400,601,17,625,9.050000e+02,1530
7.000092e+08,1,1,1601,1400,601,17,645,830,1515
7.000092e+08,2,2,1645,1345,630,1.866667e+01,715,900,1615
7.000092e+08,1,1,1600,1430,630,18,650,8.400000e+02,1530
7.000093e+08,4,1,2030,1200,830,14,905,1055,2000
7.000096e+08,2,1,1845,1015,500,34,545,1215,1800
7.000096e+08,1,1,1815,1245,700,50,800,830,1630
7.000096e+08,4,1,1420,1441,501,12,520,841,1401
7.000096e+08,1,1,1830,1.020000e+03,450,20,510,620,1130
7.000096e+08,1,1,1459,1614,713,15,602,835,1437
7.000097e+08,4,1,1540,1320,500,10,515,845,1400
7.000097e+08,1,1,2230,1030,900,10,1545,630,2215
7.000100e+08,1,1,245,815,1100,31,1130,6.200000e+02,1750
7.000100e+08,1,1,1637,1438,715,10,730,8.550000e+02,1625
7.000100e+08,2,1,1710,1150,500,10,515,1145,1700
7.000101e+08,1,1,1600,1400,600,25,630,900,1530
7.000101e+08,2,1,1920,1.010000e+03,530,50,620,1210,1830
7.000101e+08,3,1,1600,1300,500,10,530,1000,1530
7.000101e+08,1,1,1545,1345,530,10,545,945,1530
7.000102e+08,1,1,1800,1400,800,22,845,815,1700
7.000102e+08,1,1,2200,1700,1500,16,1515,630,2145
7.000102e+08,1,1,1630,1300,530,24,600,1000,1600
7.000103e+08,1,1,1330,1600,530,30,600,700,1300
7.000103e+08,4,1,1630,1315,545,52,655,8.350000e+02,1530
7.000104e+08,1,1,1823,1332,755,11,825,905,1730
7.000104e+08,1,1,1545,1305,450,14,515,1000,1515
7.000105e+08,2,1,2145,900,645,16,700,900,1600
7.000105e+08,1,1,1645,1415,700,12,715,845,1600
7.000106e+08,1,1,1448,1.414000e+03,502,16,517,915,1432
7.000107e+08,4,1,1710,1401,711,16,735,9.050000e+02,1640
8.100413e+08,2,2,1510,1335,445,16,520,8.400000e+02,1400
8.100446e+08,1,1,1850,1450,940,16,1000,830,1830
8.101209e+08,3,2,1630,1255,525,70,625,9.050000e+02,1530
8.101264e+08,3,1,1835,1245,720,16,740,1035,1815
8.101264e+08,4,1,1610,1420,630,34,705,8.250000e+02,1530
8.102549e+08,1,1,1918,1157,715,20,737,1123,1900
8.102786e+08,1,1,2120,1040,800,18,820,610,1430
8.103755e+08,1,2,2305,1155,1100,6.822222e+01,1603,957,200
8.103782e+08,1,1,1845,1145,630,16,645,1125,1810
8.103788e+08,4,2,1735,1125,500,52,710,9.400000e+02,1650
8.103795e+08,1,1,1835,1315,750,1.150000e+01,800,715,1515
8.103801e+08,3,2,2030,1100,730,41,815,815,1630
8.103801e+08,2,2,1530,1430,600,26,630,830,1500
8.103811e+08,3,2,1915,1215,730,34,815,845,1700
8.103819e+08,4,1,1735,1435,810,17,835,825,1700
8.103835e+08,1,2,1530,1445,615,16,630,845,1515
8.103838e+08,1,2,2130,1115,845,16,1200,915,2115
8.103840e+08,1,1,2010,1130,740,22,800,1000,1800
8.103840e+08,1,1,1625,1.455000e+03,720,38,800,600,1400
8.103868e+08,1,1,2110,2150,1900,30,1028,647,1715
8.103873e+08,1,1,2030,1000,630,11,640,8.250000e+02,1505
8.103887e+08,2,1,2245,1900,1745,42,945,715,1700
8.103901e+08,1,1,2000,1030,630,23,715,1150,1905
8.103907e+08,1,2,1930,1140,710,73,855,705,1600
8.103910e+08,1,1,1700,1430,730,14,750,845,1635
8.103921e+08,4,1,1305,1.755000e+03,700,26,1500,8.200000e+02,2320
8.103923e+08,3,1,1620,1425,645,1.250000e+01,658,902,1600
8.103930e+08,4,1,1800,1300,700,14,715,1030,1745
8.103931e+08,1,1,1748,1412,800,33,830,830,1700
8.103942e+08,2,1,1555,1305,500,14,530,950,1520
8.103961e+08,1,1,1730,1500,830,20,900,800,1700
8.103963e+08,1,2,1945,1.425000e+03,1010,81,800,700,1500
8.103967e+08,1,1,2037,2215,1852,70,915,849,1804
8.103969e+08,1,2,1650,1510,800,12,823,807,1630
8.103982e+08,1,1,1830,1230,700,12,715,1100,1815
8.103992e+08,1,1,1700,1400,700,11,725,915,1640
8.104002e+08,1,1,2230,915,745,5.822222e+01,835,825,1700
8.104014e+08,1,1,1949,1116,705,1.250000e+01,735,701,1436
8.104018e+08,1,1,150,840,1030,23,1650,8.400000e+02,130
8.104020e+08,1,1,1655,2320,1615,5.150000e+01,426,1109,1535
8.104031e+08,2,2,1700,1509,809,22,831,7.490000e+02,1620
8.104037e+08,2,1,1740,1415,755,1.927778e+01,826,650,1516
8.104043e+08,1,1,1717,1.451000e+03,808,14,820,8.420000e+02,1702
8.104046e+08,1,1,1725,1435,800,2.666667e+01,825,835,1700
8.104046e+08,1,1,1832,1128,600,24,630,730,1400
8.104057e+08,1,1,1630,1430,700,20,730,830,1600
8.104057e+08,2,1,1810,1.310000e+03,720,10,815,915,1730
8.104113e+08,2,1,2045,1015,700,23,900,1100,2000
8.104117e+08,1,1,1745,1315,700,42,750,9.100000e+02,1700
8.104117e+08,1,2,1605,1.335000e+03,540,1.911111e+01,610,610,1220
8.104119e+08,1,1,1844,1302,746,14,802,946,1748
8.104126e+08,1,1,1830,1245,715,20,800,930,1730
8.104136e+08,1,2,1820,1240,700,2.066667e+01,720,930,1650
8.104140e+08,1,2,1420,1510,530,18,550,8.100000e+02,1400
8.104148e+08,3,1,1610,1550,800,3.044444e+01,900,600,1500
8.104166e+08,4,2,1535,1450,625,38,700,800,1500
8.104172e+08,2,1,2229,1101,930,43,1012,837,1849
8.104180e+08,1,1,2200,1200,1000,14,1040,650,1730
8.104195e+08,1,1,1802,1308,710,11,735,1.005000e+03,1740
8.104200e+08,1,1,1725,1420,745,28,815,845,1700
8.104233e+08,1,1,1840,1.660000e+03,1140,10,1150,640,1830
8.104235e+08,2,2,1759,1.151000e+03,550,3.450000e+01,625,8.350000e+02,1500
8.104236e+08,1,1,1650,1.450000e+03,740,14,800,830,1630
8.104245e+08,2,1,2125,8.200000e+02,545,140,800,900,1700
8.104255e+08,2,1,1235,2210,1045,13,435,610,1045
8.104285e+08,3,1,1710,1420,730,16,750,8.550000e+02,1645
8.104299e+08,1,1,1830,1250,720,18,755,9.050000e+02,1700
8.104305e+08,3,1,1845,2.155000e+03,1640,84,845,815,1700
8.104311e+08,1,2,1840,1.310000e+03,750,62,845,900,1745
8.104314e+08,3,1,2330,1.450000e+03,1420,22,1500,800,2300
8.104323e+08,1,2,1835,1355,830,13,900,8.200000e+02,1720
8.104326e+08,4,1,1800,1320,720,50,805,910,1715
8.104330e+08,1,2,1710,1.340000e+03,650,34,730,900,1630
8.104337e+08,2,2,1620,1555,815,18,835,725,1600
8.104338e+08,1,1,2015,1.405000e+03,1020,12,1150,813,2003
8.104366e+08,3,1,1918,1427,945,2.150000e+01,1048,722,1810
8.104367e+08,3,1,1645,1345,630,22,700,915,1615
8.104369e+08,3,1,1715,1645,1000,14,1015,645,1700
8.104379e+08,1,1,1727,1433,800,13,930,645,1615
8.104382e+08,1,1,2015,1045,700,6.122222e+01,800,730,1530
8.104384e+08,1,2,1845,1200,645,15,700,1045,1745
8.104400e+08,1,2,2005,2240,1845,90,840,8.300000e+02,1710
8.104404e+08,1,2,1510,1450,600,17,615,745,1400
8.104415e+08,1,2,1600,1430,630,24,655,8.350000e+02,1530
8.104418e+08,1,1,2030,1015,645,60,805,1055,1900
8.104425e+08,1,2,1750,1355,745,16,825,835,1700
8.104445e+08,4,2,1705,1210,515,14,555,1015,1610
8.104457e+08,1,1,1650,1430,720,14,805,825,1630
8.104457e+08,1,1,2325,8.600000e+02,825,2.111111e+01,1447,8.180000e+02,2305
8.104465e+08,1,1,1725,1435,800,12,815,8.550000e+02,1710
8.104474e+08,1,2,2025,2335,2000,26,840,650,1530
8.104475e+08,1,2,1740,1335,715,28,740,930,1710
8.104475e+08,4,2,1655,1305,600,24,622,1008,1630
8.104488e+08,4,2,1500,1430,530,26,600,830,1430
8.104495e+08,1,2,1750,1310,700,16,745,915,1700
8.104502e+08,3,1,1600,1559,759,11,814,718,1532
8.104505e+08,1,1,1720,1355,715,1.266667e+01,741,849,1630
8.104520e+08,4,2,1730,1350,720,16,750,915,1705
8.104545e+08,3,1,1645,1445,730,1.211111e+01,750,8.200000e+02,1610
8.104550e+08,4,2,1600,1415,615,10,645,845,1530
8.104554e+08,4,1,1600,1430,630,1.550000e+01,700,830,1530
8.104558e+08,1,1,1738,1422,800,12,830,720,1550
8.104568e+08,1,2,2140,1250,1030,28,1110,1005,2115
8.104582e+08,3,2,2055,9.500000e+02,645,16,700,900,1600
8.104586e+08,1,1,1555,1500,655,2.150000e+01,740,730,1510
8.104588e+08,1,1,1725,1412,737,17,752,915,1707
8.104595e+08,4,1,2245,1.440000e+03,1325,28,1400,8.100000e+02,2210
8.104598e+08,1,1,1833,1207,640,25,702,739,1441
8.104619e+08,1,1,1715,1515,830,12,915,715,1630
8.104619e+08,3,1,1745,1315,700,18,720,9.100000e+02,1630
8.104624e+08,1,2,2150,8.100000e+02,600,38,635,815,1450
8.104629e+08,4,1,1700,1420,720,1.244444e+01,750,8.400000e+02,1630
8.104644e+08,1,1,1655,1447,742,24,855,6.250000e+02,1520
8.104652e+08,1,1,2043,1.057000e+03,740,2.288889e+01,802,8.480000e+02,1650
8.104658e+08,1,2,235,1135,1410,20,1500,1100,200
8.104661e+08,4,1,1920,1155,715,1.150000e+01,740,8.250000e+02,1605
8.104663e+08,1,1,1830,1330,800,20,830,930,1800
8.104664e+08,1,1,1612,1513,725,12,737,8.240000e+02,1601
8.104676e+08,4,2,1715,1330,645,14,700,1000,1700
8.104682e+08,1,2,1650,1325,615,38,650,9.250000e+02,1615
8.104683e+08,1,1,1705,2340,1645,73,500,900,1400
8.104685e+08,1,1,1730,1245,615,10,750,8.400000e+02,1630
8.104693e+08,4,2,1720,1355,715,12,750,845,1635
8.104723e+08,4,1,1730,1245,615,14,630,1015,1645
8.104726e+08,1,1,1445,1645,730,14,830,600,1430
8.104726e+08,1,1,1315,1515,430,1.233333e+01,445,815,1300
8.104734e+08,1,1,2035,1045,720,36,757,803,1600
8.104743e+08,1,1,1915,1400,915,10,955,835,1830
8.104978e+08,3,1,1955,1205,800,46,845,745,1630
8.105561e+08,1,1,1700,1530,830,63,925,635,1600
8.105812e+08,4,2,1425,1.705000e+03,730,16,1000,945,1945
8.105941e+08,4,1,1715,1415,730,12,745,915,1700
8.106323e+08,1,1,1715,1415,730,50,845,745,1630
8.106361e+08,1,1,2310,1820,1730,74,630,900,1530
8.106409e+08,1,2,1755,1405,800,44,841,829,1710
8.106431e+08,3,1,1720,1.435000e+03,755,10,805,9.040000e+02,1709
8.106580e+08,1,1,230,1740,2010,76,830,745,1615
8.106580e+08,1,1,1905,1230,735,18,814,1001,1815
8.106913e+08,1,1,1835,1225,700,11,720,8.550000e+02,1615
8.107103e+08,2,1,1900,1120,620,27,645,1135,1820
8.107252e+08,1,1,1645,1330,615,20,633,757,1430
8.107468e+08,1,1,1920,1110,630,100,840,835,1715
8.108328e+08,1,1,2145,1315,1100,25,1143,917,2100
8.108561e+08,1,1,1830,1305,735,20,755,1015,1810
8.109524e+08,1,2,2105,1.645000e+03,1350,12,700,1000,1700
8.109903e+08,1,1,1815,1225,640,33,710,9.200000e+02,1630
8.109997e+08,4,2,1652,2.318000e+03,1610,102,830,630,1500
8.110053e+08,2,1,2350,1.000000e+03,950,10,1437,8.580000e+02,2335
8.110229e+08,1,1,1910,1305,815,27,900,900,1800
8.110270e+08,3,2,1750,1340,730,20,750,9.400000e+02,1730
8.110345e+08,1,1,1645,1330,615,12,710,8.500000e+02,1600
8.110403e+08,1,2,1915,1130,645,16,700,1000,1700
8.110439e+08,4,1,2245,1445,1330,14,1350,840,2230
8.110442e+08,4,2,1815,1.410000e+03,825,18,855,850,1745
8.110449e+08,1,2,1630,1145,415,25,445,1015,1500
8.110450e+08,3,1,2030,900,530,23,753,622,1415
8.110458e+08,1,2,1445,1415,500,40,545,815,1400
8.110459e+08,1,1,1630,1145,415,32,500,1100,1600
8.110469e+08,4,1,2025,1045,710,2.250000e+01,730,830,1600
8.110482e+08,1,1,2140,9.400000e+02,720,12,750,1248,2038
8.110483e+08,1,1,1830,1230,700,14,720,740,1500
8.110497e+08,1,1,1930,1220,750,1.615000e+02,1455,725,2220
8.110507e+08,3,1,210,1250,1500,10,1515,1045,200
8.110510e+08,4,2,200,1430,1630,26,1700,830,130
8.110511e+08,4,2,1445,1445,530,16,545,845,1430
8.110517e+08,3,1,2025,1105,730,27,755,735,1530
8.110517e+08,2,1,1741,1.454000e+03,835,17,856,604,1500
8.110522e+08,1,2,1500,1530,630,12,645,715,1400
8.110524e+08,1,1,1845,1245,730,44,810,950,1800
8.110543e+08,1,2,1609,1341,550,3.333333e+01,653,8.250000e+02,1518
8.110573e+08,4,2,1840,1050,530,16,545,1235,1820
8.110576e+08,1,1,350,1045,1435,1.844444e+01,1453,1237,330
8.110581e+08,1,1,2230,845,715,2.150000e+01,735,8.550000e+02,1630
8.110597e+08,3,1,1855,1150,645,18,710,1.005000e+03,1715
8.110609e+08,1,1,1605,1425,630,14,700,830,1530
8.110615e+08,1,2,1745,1245,630,3.811111e+01,730,900,1630
8.110619e+08,4,1,1845,1145,630,16,650,1.010000e+03,1700
8.110619e+08,1,1,1730,1400,730,10,800,900,1700
8.110631e+08,4,1,1650,1440,730,12,750,8.400000e+02,1630
8.110647e+08,2,1,1621,1509,730,22,802,748,1550
8.110672e+08,1,2,1905,1225,730,4.450000e+01,900,845,1745
8.110715e+08,4,2,1700,1325,625,26,655,9.400000e+02,1635
8.110732e+08,2,2,1745,1345,730,37,805,9.070000e+02,1712
8.110745e+08,1,2,1937,1123,700,18,722,738,1500
8.110747e+08,1,1,2107,937,644,28,723,9.360000e+02,1659
8.110752e+08,1,1,2045,1105,750,63,852,823,1715
8.110772e+08,1,1,1830,1230,700,1.250000e+01,800,930,1730
8.110775e+08,3,1,1646,1.339000e+03,625,15,700,745,1445
8.110792e+08,1,2,1920,1040,600,15,620,1240,1900
8.110796e+08,1,2,1700,1345,645,44,740,8.200000e+02,1600
8.110834e+08,1,1,1740,1050,430,1.088889e+01,440,1250,1730
8.110878e+08,2,2,1630,1425,655,34,725,8.350000e+02,1600
8.110888e+08,1,2,1915,1245,800,34,900,900,1800
8.110910e+08,2,1,2025,1240,905,1.450000e+01,1030,9.400000e+02,2010
8.110911e+08,1,2,2323,907,830,22,850,8.150000e+02,1705
8.110918e+08,1,1,1745,1255,640,14,655,1035,1730
8.110926e+08,1,2,1645,1330,615,16,635,945,1620
8.110986e+08,1,1,1915,1.255000e+03,810,28,915,745,1700
8.111016e+08,1,1,2300,8.200000e+02,720,21,740,8.500000e+02,1630
8.111046e+08,1,1,1840,1220,700,19,717,913,1630
8.111047e+08,1,2,1911,1030,541,16,600,835,1435
8.111060e+08,1,1,1935,1225,800,36,835,1025,1900
8.111083e+08,1,1,2215,8.350000e+02,650,17,740,1050,1830
8.111085e+08,1,2,2125,1015,740,12,800,845,1645
8.111119e+08,3,1,1545,1545,730,1.450000e+01,745,745,1530
8.111122e+08,1,2,1741,1504,845,20,913,7.570000e+02,1710
8.111130e+08,1,1,1810,1.430000e+03,840,1.166667e+01,923,829,1752
8.111143e+08,4,1,1630,1410,640,2.488889e+01,704,856,1600
8.111149e+08,1,1,1545,1430,615,10,630,900,1530
8.111161e+08,1,1,1745,1147,532,12,548,912,1500
8.111187e+08,1,1,1555,1535,730,14,745,750,1535
8.111187e+08,4,1,1545,1215,400,30,435,1025,1500
8.111195e+08,1,1,1838,1248,726,47,842,911,1753
8.111209e+08,1,1,2145,1615,1400,15,1415,715,2130
8.111214e+08,1,1,1620,1355,615,16,630,930,1600
8.111223e+08,4,2,1650,1210,500,22,520,1110,1630
8.111229e+08,1,1,2015,1345,1000,17,1300,700,2000
8.111231e+08,1,1,2140,9.200000e+02,700,29,1220,855,2115
8.111247e+08,1,1,1420,1.655000e+03,715,14,730,630,1400
8.111255e+08,1,1,1544,1351,535,10,545,936,1521
8.111255e+08,1,2,2350,9.100000e+02,900,36,1435,8.300000e+02,2305
8.111256e+08,3,1,2155,2120,1915,4.666667e+01,755,610,1405
8.111257e+08,1,1,2015,1315,930,4.950000e+01,1025,635,1700
8.111282e+08,1,2,1855,1115,610,38,645,815,1500
8.111294e+08,1,1,1938,1052,630,2.622222e+01,655,7.170000e+02,1412
8.111294e+08,3,1,1840,1440,920,26,945,8.250000e+02,1810
8.111305e+08,1,1,1724,1509,833,14,903,801,1704
8.111309e+08,4,1,1730,1345,715,30,745,900,1645
8.111324e+08,1,1,2210,9.350000e+02,745,2.172222e+01,905,755,1700
8.111334e+08,1,1,1700,1430,730,24,800,830,1630
8.111336e+08,1,1,1700,1.510000e+03,810,12,825,805,1630
8.111337e+08,4,1,1950,1110,700,18,740,815,1555
8.111358e+08,1,1,1841,1442,923,18,940,8.380000e+02,1818
8.111360e+08,3,1,1947,1028,615,10,732,958,1730
8.111370e+08,1,1,1545,1455,640,14,655,8.350000e+02,1530
8.111370e+08,4,2,1700,1400,700,17,730,900,1630
8.111376e+08,4,2,1630,2230,1500,33,1535,625,2200
8.111379e+08,1,1,2022,1103,725,1.255556e+01,745,730,1515
8.111379e+08,1,1,2120,9.250000e+02,645,12,700,800,1500
8.111391e+08,1,1,1859,1131,630,12,654,846,1540
8.111391e+08,1,1,1350,1440,430,17,445,845,1330
8.111412e+08,1,1,1525,1505,630,16,655,8.050000e+02,1500
8.111418e+08,1,1,1840,1050,530,3.050000e+01,626,944,1610
8.111422e+08,1,2,1515,1400,515,31,545,900,1445
8.111434e+08,2,1,1935,1440,1015,19,1100,800,1900
8.111436e+08,1,1,1430,1700,730,13,745,615,1400
8.111440e+08,1,2,2100,1015,715,16,800,900,1700
8.111446e+08,1,1,1900,1015,515,1.450000e+01,535,1225,1800
8.111465e+08,4,1,1740,2320,1700,98,515,845,1400
8.111497e+08,4,1,1550,1430,620,22,640,8.500000e+02,1530
8.111503e+08,1,1,2050,1.130000e+03,820,17,840,820,1700
8.111527e+08,1,1,1755,1235,630,12,645,1050,1735
8.111533e+08,1,1,1815,1359,814,10,836,9.220000e+02,1758
8.111556e+08,1,2,1310,2.020000e+03,930,35,1330,830,2200
8.111556e+08,1,2,1807,1138,545,12,610,804,1414
8.111558e+08,4,1,1630,1430,700,12,730,830,1600
8.111561e+08,1,1,1808,1522,930,10,945,8.100000e+02,1755
8.111595e+08,1,1,1725,1.460000e+03,825,16,845,823,1708
8.111600e+08,1,2,1710,1.340000e+03,650,10,700,1000,1700
8.111603e+08,4,2,1705,1410,715,18,735,9.100000e+02,1645
8.111603e+08,1,1,1745,1245,630,14,705,9.550000e+02,1700
8.111609e+08,1,2,1835,1310,745,65,855,615,1510
8.111611e+08,1,1,1945,1130,715,3.850000e+01,848,712,1600
8.111630e+08,1,1,1950,1.105000e+03,655,5.572222e+01,800,1000,1800
8.111631e+08,4,2,1930,1100,630,12,645,845,1530
8.111656e+08,2,2,1630,1300,530,42,620,9.100000e+02,1530
8.111663e+08,3,1,2020,2140,1800,54,745,915,1700
8.111686e+08,4,1,1535,1425,600,20,635,8.250000e+02,1500
8.111693e+08,1,1,2120,1140,900,26,1200,600,1800
8.111696e+08,1,2,1730,1500,830,40,905,740,1645
8.111696e+08,1,1,2015,1.155000e+03,810,19,830,7.500000e+02,1620
8.111718e+08,2,1,1610,1520,730,22,800,730,1530
8.111764e+08,1,1,1555,1505,700,22,725,8.050000e+02,1530
8.111785e+08,4,1,1650,1410,700,22,720,9.100000e+02,1630
8.111815e+08,1,1,2030,1330,1000,7.811111e+01,1430,8.400000e+02,2310
8.111816e+08,4,1,2020,1125,745,1.650000e+01,800,945,1745
8.111816e+08,1,2,1832,1.602000e+03,1034,14,1103,7.130000e+02,1816
8.111830e+08,1,1,1640,1420,700,46,740,750,1530
8.111835e+08,1,2,1420,1350,410,43,500,830,1330
8.111837e+08,3,2,1740,1420,800,10,810,920,1730
8.111849e+08,1,1,1645,1505,750,10,805,825,1630
8.111858e+08,1,2,2020,1440,1100,20,1120,840,2000
8.111876e+08,1,2,2135,1405,1140,16,1155,9.150000e+02,2110
8.111882e+08,1,1,2215,1.155000e+03,1010,1.550000e+01,1245,915,2200
8.111901e+08,1,1,1642,1315,557,1.611111e+01,618,916,1534
8.111910e+08,1,2,1825,1245,710,3.250000e+01,748,1007,1755
8.111910e+08,4,1,1600,1300,500,30,600,830,1430
8.111925e+08,1,1,2000,1000,600,10,620,1310,1930
8.111928e+08,1,2,1715,1430,745,28,830,800,1630
8.111934e+08,1,2,1640,1350,630,25,655,8.350000e+02,1530
8.111949e+08,1,1,1745,1345,730,13,750,9.400000e+02,1730
8.111963e+08,1,1,1945,1200,745,32,820,1055,1915
8.111963e+08,1,1,1835,1300,735,60,900,800,1700
8.111966e+08,4,2,1920,1210,730,24,755,8.050000e+02,1600
8.111975e+08,1,1,1745,1400,745,10,810,905,1715
8.111975e+08,2,1,1520,1460,620,20,640,8.050000e+02,1445
8.111983e+08,1,2,1831,1.309000e+03,740,4.266667e+01,820,840,1700
8.111993e+08,1,2,1725,1335,700,16,825,805,1630
8.111998e+08,1,2,1605,1325,530,16,600,930,1530
8.112017e+08,4,2,1510,1450,600,13,615,835,1450
8.112041e+08,2,2,1520,1435,555,20,615,845,1500
8.112043e+08,1,2,1815,1415,830,49,935,755,1730
8.112058e+08,1,1,2145,815,600,17,620,8.400000e+02,1500
8.112061e+08,1,2,1430,1500,530,12,545,830,1415
8.112064e+08,1,2,1730,1335,705,10,730,845,1615
8.112067e+08,1,1,2130,1230,1000,28,1055,935,2030
8.112069e+08,1,1,1640,1.355000e+03,635,22,700,745,1445
8.112077e+08,1,2,1550,1440,630,10,640,900,1540
8.112118e+08,1,1,2105,1.031000e+03,736,42,818,657,1515
8.112120e+08,1,1,2106,2.259000e+03,2005,2.287222e+02,810,650,1500
8.112125e+08,1,1,2045,945,630,16,645,945,1630
8.112132e+08,1,1,1840,1305,745,60,840,9.000000e+02,1740
8.112135e+08,1,2,1710,2250,1600,64,445,845,1330
8.112142e+08,1,2,1702,1458,800,18,820,8.150000e+02,1635
8.112158e+08,1,1,1720,1410,730,14,800,900,1700
8.112159e+08,4,1,1634,1346,620,16,635,945,1620
8.112165e+08,1,1,1630,1510,740,15,835,736,1611
8.112169e+08,1,1,2100,1000,700,30,730,1000,1730
8.112184e+08,2,1,2345,1.435000e+03,1420,12,1500,830,2330
8.112192e+08,3,2,1745,1315,700,50,800,845,1645
8.112200e+08,3,1,2008,1137,745,22,810,850,1700
8.112210e+08,4,2,1610,1350,600,32,630,900,1530
8.112232e+08,1,1,2105,1055,800,93,940,1.000000e+03,1940
8.112234e+08,3,1,2055,1305,1000,12,1122,8.430000e+02,2005
8.112238e+08,3,2,1630,1520,750,24,815,745,1600
8.112242e+08,1,1,1550,1425,615,14,640,8.350000e+02,1515
8.112246e+08,4,1,1635,1325,600,14,635,9.250000e+02,1600
8.112248e+08,3,1,1615,1515,730,10,755,735,1530
8.112248e+08,1,1,1840,2120,1600,236,808,707,1515
8.112299e+08,4,2,1615,1400,615,20,645,845,1530
8.112302e+08,3,1,1720,1510,830,14,855,750,1645
8.112316e+08,4,2,1730,1245,615,10,635,1.020000e+03,1655
8.112318e+08,2,1,2100,1015,715,32,755,8.500000e+02,1645
8.112324e+08,1,1,1925,1150,715,16,735,8.250000e+02,1600
8.112335e+08,1,1,1545,1545,730,22,800,700,1500
8.112341e+08,1,1,1715,1145,500,24,550,1040,1630
8.112346e+08,4,2,1530,1400,530,14,600,900,1500
8.112349e+08,1,1,1755,2005,1400,4.033333e+01,1450,810,2300
8.112372e+08,1,1,2000,1000,600,12,700,830,1530
8.112376e+08,1,1,1600,1420,620,28,655,8.350000e+02,1530
8.112381e+08,1,1,1930,1.420000e+03,950,10,1010,905,1915
8.112387e+08,1,2,1945,1015,600,20,620,1110,1730
8.112408e+08,1,2,1630,1330,600,30,700,830,1530
8.112415e+08,2,2,1715,1230,545,37,620,8.550000e+02,1515
8.112422e+08,3,2,1730,1400,730,28,800,900,1700
8.112442e+08,1,2,1647,1505,752,33,823,7.390000e+02,1602
8.112474e+08,1,1,1715,1430,745,12,800,900,1700
8.112475e+08,1,2,1730,1350,720,3.050000e+01,845,7.200000e+02,1605
8.112485e+08,1,1,1900,1230,730,33,840,605,1445
8.112488e+08,1,1,1930,1130,700,22,800,1030,1830
8.112490e+08,1,1,1545,1500,645,12,700,830,1530
8.112495e+08,4,1,1800,1400,800,26,830,900,1730
8.112497e+08,1,2,2235,9.050000e+02,740,21,810,810,1620
8.112499e+08,1,1,1700,1440,740,21,800,830,1630
8.112521e+08,1,2,1140,2345,1125,124,1317,1143,100
8.112523e+08,3,2,2020,1.035000e+03,655,26,740,8.400000e+02,1620
8.112529e+08,1,1,1700,1330,630,24,700,900,1600
8.112539e+08,1,1,1850,1125,615,26,640,9.500000e+02,1630
8.112553e+08,1,1,1528,1432,600,14,627,803,1430
8.112590e+08,1,1,1836,1209,645,12,657,833,1530
8.112590e+08,1,1,1823,1322,745,10,800,730,1530
8.112592e+08,1,1,1800,1330,730,22,755,9.350000e+02,1730
8.112596e+08,1,1,2056,829,525,24,548,8.320000e+02,1420
8.112609e+08,1,1,1740,1230,610,22,800,915,1715
